city,w,lambda,version,jaccard
Chicago_IL,50,16,114,0.304348
Chicago_IL,50,16,117,0.25
Chicago_IL,50,16,120,0.25
Chicago_IL,50,16,123,0.25
Chicago_IL,50,16,126,0.25
Chicago_IL,50,16,129,0.25
Chicago_IL,50,16,132,0.25
Chicago_IL,50,16,135,0.25
Chicago_IL,50,16,138,0.25
Chicago_IL,50,16,141,0.25
Chicago_IL,50,16,144,0.25
Chicago_IL,50,16,147,0.25
Cleveland_OH,50,16,3,1.0
Cleveland_OH,50,16,6,0.882353
Cleveland_OH,50,16,9,0.882353
Cleveland_OH,50,16,12,0.882353
Cleveland_OH,50,16,15,0.882353
Cleveland_OH,50,16,18,0.52381
Cleveland_OH,50,16,21,0.52381
Cleveland_OH,50,16,24,0.454545
Cleveland_OH,50,16,27,0.52381
Cleveland_OH,50,16,30,0.52381
Cleveland_OH,50,16,33,0.52381
Cleveland_OH,50,16,36,0.52381
Cleveland_OH,50,16,39,0.52381
Cleveland_OH,50,16,42,0.52381
Cleveland_OH,50,16,45,0.454545
Cleveland_OH,50,16,48,0.454545
Cleveland_OH,50,16,51,0.454545
Cleveland_OH,50,16,54,0.52381
Cleveland_OH,50,16,57,0.52381
Cleveland_OH,50,16,60,0.52381
Cleveland_OH,50,16,63,0.52381
Cleveland_OH,50,16,66,0.52381
Cleveland_OH,50,16,69,0.52381
Cleveland_OH,50,16,72,0.52381
Cleveland_OH,50,16,75,0.52381
Cleveland_OH,50,16,78,0.52381
Cleveland_OH,50,16,81,0.52381
Cleveland_OH,50,16,84,0.52381
Cleveland_OH,50,16,87,0.52381
Cleveland_OH,50,16,90,0.52381
Cleveland_OH,50,16,93,0.52381
Cleveland_OH,50,16,96,0.454545
Cleveland_OH,50,16,99,0.454545
Cleveland_OH,50,16,102,0.454545
Cleveland_OH,50,16,105,0.454545
Cleveland_OH,50,16,108,0.454545
Cleveland_OH,50,16,111,0.454545
Cleveland_OH,50,16,114,0.391304
Cleveland_OH,50,16,117,0.391304
Cleveland_OH,50,16,120,0.391304
Cleveland_OH,50,16,123,0.391304
Cleveland_OH,50,16,126,0.333333
Cleveland_OH,50,16,129,0.391304
Cleveland_OH,50,16,132,0.391304
Cleveland_OH,50,16,135,0.391304
Cleveland_OH,50,16,138,0.391304
Cleveland_OH,50,16,141,0.391304
Cleveland_OH,50,16,144,0.391304
Cleveland_OH,50,16,147,0.391304
Columbus_GA,50,16,3,0.777778
Columbus_GA,50,16,6,0.777778
Columbus_GA,50,16,9,0.684211
Columbus_GA,50,16,12,0.6
Columbus_GA,50,16,15,0.6
Columbus_GA,50,16,18,0.6
Columbus_GA,50,16,21,0.52381
Columbus_GA,50,16,24,0.52381
Columbus_GA,50,16,27,0.52381
Columbus_GA,50,16,30,0.52381
Columbus_GA,50,16,33,0.52381
Columbus_GA,50,16,36,0.454545
Columbus_GA,50,16,39,0.454545
Columbus_GA,50,16,42,0.52381
Columbus_GA,50,16,45,0.454545
Columbus_GA,50,16,48,0.454545
Columbus_GA,50,16,51,0.454545
Columbus_GA,50,16,54,0.454545
Columbus_GA,50,16,57,0.454545
Columbus_GA,50,16,60,0.454545
Columbus_GA,50,16,63,0.454545
Columbus_GA,50,16,66,0.454545
Columbus_GA,50,16,69,0.454545
Columbus_GA,50,16,72,0.454545
Columbus_GA,50,16,75,0.454545
Columbus_GA,50,16,78,0.391304
Columbus_GA,50,16,81,0.391304
Columbus_GA,50,16,84,0.391304
Columbus_GA,50,16,87,0.391304
Columbus_GA,50,16,90,0.391304
Columbus_GA,50,16,93,0.391304
Columbus_GA,50,16,96,0.391304
Columbus_GA,50,16,99,0.391304
Columbus_GA,50,16,102,0.28
Columbus_GA,50,16,105,0.28
Columbus_GA,50,16,108,0.28
Columbus_GA,50,16,111,0.28
Columbus_GA,50,16,114,0.28
Columbus_GA,50,16,117,0.28
Columbus_GA,50,16,120,0.28
Columbus_GA,50,16,123,0.28
Columbus_GA,50,16,126,0.28
Columbus_GA,50,16,129,0.28
Columbus_GA,50,16,132,0.28
Columbus_GA,50,16,135,0.28
Columbus_GA,50,16,138,0.28
Columbus_GA,50,16,141,0.28
Columbus_GA,50,16,144,0.28
Columbus_GA,50,16,147,0.28
Columbus_OH,50,16,3,0.6
Columbus_OH,50,16,6,0.684211
Columbus_OH,50,16,9,0.391304
Columbus_OH,50,16,12,0.103448
Columbus_OH,50,16,15,0.142857
Columbus_OH,50,16,18,0.142857
Columbus_OH,50,16,21,0.142857
Columbus_OH,50,16,24,0.142857
Columbus_OH,50,16,27,0.103448
Columbus_OH,50,16,30,0.103448
Columbus_OH,50,16,33,0.103448
Columbus_OH,50,16,36,0.103448
Columbus_OH,50,16,39,0.103448
Columbus_OH,50,16,42,0.185185
Columbus_OH,50,16,45,0.185185
Columbus_OH,50,16,48,0.185185
Columbus_OH,50,16,51,0.185185
Columbus_OH,50,16,54,0.185185
Columbus_OH,50,16,57,0.185185
Columbus_OH,50,16,60,0.185185
Columbus_OH,50,16,63,0.185185
Columbus_OH,50,16,66,0.185185
Columbus_OH,50,16,69,0.185185
Columbus_OH,50,16,72,0.142857
Columbus_OH,50,16,75,0.142857
Columbus_OH,50,16,78,0.142857
Columbus_OH,50,16,81,0.142857
Columbus_OH,50,16,84,0.142857
Columbus_OH,50,16,87,0.142857
Columbus_OH,50,16,90,0.142857
Columbus_OH,50,16,93,0.142857
Columbus_OH,50,16,96,0.142857
Columbus_OH,50,16,99,0.142857
Columbus_OH,50,16,102,0.142857
Columbus_OH,50,16,105,0.142857
Columbus_OH,50,16,108,0.142857
Columbus_OH,50,16,111,0.142857
Columbus_OH,50,16,114,0.142857
Columbus_OH,50,16,117,0.142857
Columbus_OH,50,16,120,0.142857
Columbus_OH,50,16,123,0.142857
Columbus_OH,50,16,126,0.142857
Columbus_OH,50,16,129,0.142857
Columbus_OH,50,16,132,0.142857
Columbus_OH,50,16,135,0.142857
Columbus_OH,50,16,138,0.142857
Columbus_OH,50,16,141,0.142857
Columbus_OH,50,16,144,0.142857
Columbus_OH,50,16,147,0.103448
Cumberland_GA,50,16,3,0.52381
Cumberland_GA,50,16,6,0.230769
Cumberland_GA,50,16,9,0.103448
Cumberland_GA,50,16,12,0.103448
Cumberland_GA,50,16,15,0.103448
Cumberland_GA,50,16,18,0.142857
Cumberland_GA,50,16,21,0.142857
Cumberland_GA,50,16,24,0.142857
Cumberland_GA,50,16,27,0.142857
Cumberland_GA,50,16,30,0.142857
Cumberland_GA,50,16,33,0.142857
Cumberland_GA,50,16,36,0.142857
Cumberland_GA,50,16,39,0.142857
Cumberland_GA,50,16,42,0.142857
Cumberland_GA,50,16,45,0.103448
Cumberland_GA,50,16,48,0.103448
Cumberland_GA,50,16,51,0.103448
Cumberland_GA,50,16,54,0.103448
Cumberland_GA,50,16,57,0.103448
Cumberland_GA,50,16,60,0.230769
Cumberland_GA,50,16,63,0.103448
Cumberland_GA,50,16,66,0.103448
Cumberland_GA,50,16,69,0.103448
Cumberland_GA,50,16,72,0.103448
Cumberland_GA,50,16,75,0.103448
Cumberland_GA,50,16,78,0.103448
Cumberland_GA,50,16,81,0.103448
Cumberland_GA,50,16,84,0.103448
Cumberland_GA,50,16,87,0.28
Cumberland_GA,50,16,90,0.28
Cumberland_GA,50,16,93,0.230769
Cumberland_GA,50,16,96,0.185185
Cumberland_GA,50,16,99,0.230769
Cumberland_GA,50,16,102,0.142857
Cumberland_GA,50,16,105,0.185185
Cumberland_GA,50,16,108,0.230769
Cumberland_GA,50,16,111,0.230769
Cumberland_GA,50,16,114,0.28
Cumberland_GA,50,16,117,0.28
Cumberland_GA,50,16,120,0.230769
Cumberland_GA,50,16,123,0.230769
Cumberland_GA,50,16,126,0.230769
Cumberland_GA,50,16,129,0.103448
Cumberland_GA,50,16,132,0.103448
Cumberland_GA,50,16,135,0.066667
Cumberland_GA,50,16,138,0.066667
Cumberland_GA,50,16,141,0.103448
Cumberland_GA,50,16,144,0.103448
Cumberland_GA,50,16,147,0.103448
Cumming_GA,50,16,3,1.0
Cumming_GA,50,16,6,1.0
Cumming_GA,50,16,9,1.0
Cumming_GA,50,16,12,1.0
Cumming_GA,50,16,15,1.0
Cumming_GA,50,16,18,1.0
Cumming_GA,50,16,21,1.0
Cumming_GA,50,16,24,1.0
Cumming_GA,50,16,27,1.0
Cumming_GA,50,16,30,1.0
Cumming_GA,50,16,33,0.777778
Cumming_GA,50,16,36,0.6
Cumming_GA,50,16,39,0.391304
Cumming_GA,50,16,42,0.333333
Cumming_GA,50,16,45,0.333333
Cumming_GA,50,16,48,0.391304
Cumming_GA,50,16,51,0.391304
Cumming_GA,50,16,54,0.333333
Cumming_GA,50,16,57,0.333333
Cumming_GA,50,16,60,0.333333
Cumming_GA,50,16,63,0.28
Cumming_GA,50,16,66,0.333333
Cumming_GA,50,16,69,0.333333
Cumming_GA,50,16,72,0.333333
Cumming_GA,50,16,75,0.333333
Cumming_GA,50,16,78,0.333333
Cumming_GA,50,16,81,0.333333
Cumming_GA,50,16,84,0.333333
Cumming_GA,50,16,87,0.333333
Cumming_GA,50,16,90,0.230769
Cumming_GA,50,16,93,0.230769
Cumming_GA,50,16,96,0.230769
Cumming_GA,50,16,99,0.230769
Cumming_GA,50,16,102,0.230769
Cumming_GA,50,16,105,0.230769
Cumming_GA,50,16,108,0.230769
Cumming_GA,50,16,111,0.230769
Cumming_GA,50,16,114,0.230769
Cumming_GA,50,16,117,0.230769
Cumming_GA,50,16,120,0.230769
Cumming_GA,50,16,123,0.230769
Cumming_GA,50,16,126,0.230769
Cumming_GA,50,16,129,0.142857
Cumming_GA,50,16,132,0.230769
Cumming_GA,50,16,135,0.230769
Cumming_GA,50,16,138,0.142857
Cumming_GA,50,16,141,0.185185
Cumming_GA,50,16,144,0.185185
Cumming_GA,50,16,147,0.142857
Dallas_TX,50,16,3,1.0
Dallas_TX,50,16,6,1.0
Dallas_TX,50,16,9,1.0
Dallas_TX,50,16,12,1.0
Dallas_TX,50,16,15,1.0
Dallas_TX,50,16,18,1.0
Dallas_TX,50,16,21,1.0
Dallas_TX,50,16,24,1.0
Dallas_TX,50,16,27,1.0
Dallas_TX,50,16,30,1.0
Dallas_TX,50,16,33,1.0
Dallas_TX,50,16,36,1.0
Dallas_TX,50,16,39,1.0
Dallas_TX,50,16,42,1.0
Dallas_TX,50,16,45,1.0
Dallas_TX,50,16,48,1.0
Dallas_TX,50,16,51,1.0
Dallas_TX,50,16,54,1.0
Dallas_TX,50,16,57,1.0
Dallas_TX,50,16,60,1.0
Dallas_TX,50,16,63,1.0
Dallas_TX,50,16,66,1.0
Dallas_TX,50,16,69,1.0
Dallas_TX,50,16,72,1.0
Dallas_TX,50,16,75,1.0
Dallas_TX,50,16,78,1.0
Dallas_TX,50,16,81,1.0
Dallas_TX,50,16,84,1.0
Dallas_TX,50,16,87,1.0
Dallas_TX,50,16,90,1.0
Dallas_TX,50,16,93,1.0
Dallas_TX,50,16,96,1.0
Dallas_TX,50,16,99,1.0
Dallas_TX,50,16,102,0.882353
Dallas_TX,50,16,105,0.882353
Dallas_TX,50,16,108,0.777778
Dallas_TX,50,16,111,0.777778
Dallas_TX,50,16,114,0.777778
Dallas_TX,50,16,117,0.777778
Dallas_TX,50,16,120,0.777778
Dallas_TX,50,16,123,0.0
Dallas_TX,50,16,126,0.777778
Dallas_TX,50,16,129,0.684211
Dallas_TX,50,16,132,0.777778
Dallas_TX,50,16,135,0.777778
Dallas_TX,50,16,138,0.777778
Dallas_TX,50,16,141,0.777778
Dallas_TX,50,16,144,0.777778
Dallas_TX,50,16,147,0.777778
Davis_CA,50,16,3,0.777778
Davis_CA,50,16,6,0.777778
Davis_CA,50,16,9,0.684211
Davis_CA,50,16,12,0.6
Davis_CA,50,16,15,0.6
Davis_CA,50,16,18,0.6
Davis_CA,50,16,21,0.52381
Davis_CA,50,16,24,0.52381
Davis_CA,50,16,27,0.52381
Davis_CA,50,16,30,0.52381
Davis_CA,50,16,33,0.391304
Davis_CA,50,16,36,0.28
Davis_CA,50,16,39,0.28
Davis_CA,50,16,42,0.28
Davis_CA,50,16,45,0.28
Davis_CA,50,16,48,0.28
Davis_CA,50,16,51,0.28
Davis_CA,50,16,54,0.28
Davis_CA,50,16,57,0.28
Davis_CA,50,16,60,0.28
Davis_CA,50,16,63,0.28
Davis_CA,50,16,66,0.28
Davis_CA,50,16,69,0.185185
Davis_CA,50,16,72,0.185185
Davis_CA,50,16,75,0.185185
Davis_CA,50,16,78,0.103448
Davis_CA,50,16,81,0.103448
Davis_CA,50,16,84,0.066667
Davis_CA,50,16,87,0.066667
Davis_CA,50,16,90,0.066667
Davis_CA,50,16,93,0.066667
Davis_CA,50,16,96,0.066667
Davis_CA,50,16,99,0.066667
Davis_CA,50,16,102,0.066667
Davis_CA,50,16,105,0.066667
Davis_CA,50,16,108,0.066667
Davis_CA,50,16,111,0.066667
Davis_CA,50,16,114,0.066667
Davis_CA,50,16,117,0.066667
Davis_CA,50,16,120,0.066667
Davis_CA,50,16,123,0.066667
Davis_CA,50,16,126,0.066667
Davis_CA,50,16,129,0.066667
Davis_CA,50,16,132,0.066667
Davis_CA,50,16,135,0.066667
Davis_CA,50,16,138,0.066667
Davis_CA,50,16,141,0.066667
Davis_CA,50,16,144,0.066667
Davis_CA,50,16,147,0.066667
Daytona_Beach_FL,50,16,3,1.0
Daytona_Beach_FL,50,16,6,1.0
Daytona_Beach_FL,50,16,9,1.0
Daytona_Beach_FL,50,16,12,1.0
Daytona_Beach_FL,50,16,15,1.0
Daytona_Beach_FL,50,16,18,1.0
Daytona_Beach_FL,50,16,21,1.0
Daytona_Beach_FL,50,16,24,1.0
Daytona_Beach_FL,50,16,27,1.0
Daytona_Beach_FL,50,16,30,1.0
Daytona_Beach_FL,50,16,33,1.0
Daytona_Beach_FL,50,16,36,1.0
Daytona_Beach_FL,50,16,39,1.0
Daytona_Beach_FL,50,16,42,1.0
Daytona_Beach_FL,50,16,45,1.0
Daytona_Beach_FL,50,16,48,1.0
Daytona_Beach_FL,50,16,51,1.0
Daytona_Beach_FL,50,16,54,1.0
Daytona_Beach_FL,50,16,57,1.0
Daytona_Beach_FL,50,16,60,1.0
Daytona_Beach_FL,50,16,63,1.0
Daytona_Beach_FL,50,16,66,1.0
Daytona_Beach_FL,50,16,69,1.0
Daytona_Beach_FL,50,16,72,1.0
Daytona_Beach_FL,50,16,75,1.0
Daytona_Beach_FL,50,16,78,1.0
Daytona_Beach_FL,50,16,81,1.0
Daytona_Beach_FL,50,16,84,1.0
Daytona_Beach_FL,50,16,87,1.0
Daytona_Beach_FL,50,16,90,1.0
Daytona_Beach_FL,50,16,93,1.0
Daytona_Beach_FL,50,16,96,1.0
Daytona_Beach_FL,50,16,99,1.0
Daytona_Beach_FL,50,16,102,1.0
Daytona_Beach_FL,50,16,105,1.0
Daytona_Beach_FL,50,16,108,1.0
Daytona_Beach_FL,50,16,111,1.0
Daytona_Beach_FL,50,16,114,1.0
Daytona_Beach_FL,50,16,117,1.0
Daytona_Beach_FL,50,16,120,1.0
Daytona_Beach_FL,50,16,123,1.0
Daytona_Beach_FL,50,16,126,1.0
Daytona_Beach_FL,50,16,129,1.0
Daytona_Beach_FL,50,16,132,1.0
Daytona_Beach_FL,50,16,135,1.0
Daytona_Beach_FL,50,16,138,1.0
Daytona_Beach_FL,50,16,141,1.0
Daytona_Beach_FL,50,16,144,1.0
Daytona_Beach_FL,50,16,147,1.0
Decatur_GA,50,16,3,0.777778
Decatur_GA,50,16,6,0.684211
Decatur_GA,50,16,9,0.684211
Decatur_GA,50,16,12,0.391304
Decatur_GA,50,16,15,0.391304
Decatur_GA,50,16,18,0.391304
Decatur_GA,50,16,21,0.333333
Decatur_GA,50,16,24,0.391304
Decatur_GA,50,16,27,0.391304
Decatur_GA,50,16,30,0.185185
Decatur_GA,50,16,33,0.185185
Decatur_GA,50,16,36,0.185185
Decatur_GA,50,16,39,0.185185
Decatur_GA,50,16,42,0.185185
Decatur_GA,50,16,45,0.230769
Decatur_GA,50,16,48,0.230769
Decatur_GA,50,16,51,0.230769
Decatur_GA,50,16,54,0.230769
Decatur_GA,50,16,57,0.230769
Decatur_GA,50,16,60,0.230769
Decatur_GA,50,16,63,0.230769
Decatur_GA,50,16,66,0.185185
Decatur_GA,50,16,69,0.185185
Decatur_GA,50,16,72,0.185185
Decatur_GA,50,16,75,0.185185
Decatur_GA,50,16,78,0.185185
Decatur_GA,50,16,81,0.185185
Decatur_GA,50,16,84,0.185185
Decatur_GA,50,16,87,0.185185
Decatur_GA,50,16,90,0.185185
Decatur_GA,50,16,93,0.185185
Decatur_GA,50,16,96,0.185185
Decatur_GA,50,16,99,0.185185
Decatur_GA,50,16,102,0.142857
Decatur_GA,50,16,105,0.142857
Decatur_GA,50,16,108,0.103448
Decatur_GA,50,16,111,0.185185
Decatur_GA,50,16,114,0.142857
Decatur_GA,50,16,117,0.142857
Decatur_GA,50,16,120,0.142857
Decatur_GA,50,16,123,0.142857
Decatur_GA,50,16,126,0.142857
Decatur_GA,50,16,129,0.142857
Decatur_GA,50,16,132,0.142857
Decatur_GA,50,16,135,0.185185
Decatur_GA,50,16,138,0.185185
Decatur_GA,50,16,141,0.066667
Decatur_GA,50,16,144,0.142857
Decatur_GA,50,16,147,0.066667
Denver_CO,50,16,3,1.0
Denver_CO,50,16,6,1.0
Denver_CO,50,16,9,0.882353
Denver_CO,50,16,12,0.882353
Denver_CO,50,16,15,0.882353
Denver_CO,50,16,18,0.882353
Denver_CO,50,16,21,0.882353
Denver_CO,50,16,24,0.882353
Denver_CO,50,16,27,0.882353
Denver_CO,50,16,30,0.882353
Denver_CO,50,16,33,0.185185
Denver_CO,50,16,36,0.185185
Denver_CO,50,16,39,0.6
Denver_CO,50,16,42,0.6
Denver_CO,50,16,45,0.6
Denver_CO,50,16,48,0.52381
Denver_CO,50,16,51,0.185185
Denver_CO,50,16,54,0.185185
Denver_CO,50,16,57,0.230769
Denver_CO,50,16,60,0.230769
Denver_CO,50,16,63,0.230769
Denver_CO,50,16,66,0.230769
Denver_CO,50,16,69,0.230769
Denver_CO,50,16,72,0.230769
Denver_CO,50,16,75,0.230769
Denver_CO,50,16,78,0.230769
Denver_CO,50,16,81,0.230769
Denver_CO,50,16,84,0.230769
Denver_CO,50,16,87,0.230769
Denver_CO,50,16,90,0.230769
Denver_CO,50,16,93,0.230769
Denver_CO,50,16,96,0.230769
Denver_CO,50,16,99,0.230769
Denver_CO,50,16,102,0.230769
Denver_CO,50,16,105,0.230769
Denver_CO,50,16,108,0.230769
Denver_CO,50,16,111,0.230769
Denver_CO,50,16,114,0.230769
Denver_CO,50,16,117,0.230769
Denver_CO,50,16,120,0.230769
Denver_CO,50,16,123,0.230769
Denver_CO,50,16,126,0.230769
Denver_CO,50,16,129,0.230769
Denver_CO,50,16,132,0.230769
Denver_CO,50,16,135,0.230769
Denver_CO,50,16,138,0.230769
Denver_CO,50,16,141,0.185185
Denver_CO,50,16,144,0.230769
Denver_CO,50,16,147,0.230769
Detroit_MI,50,16,3,0.882353
Detroit_MI,50,16,6,0.882353
Detroit_MI,50,16,9,0.882353
Detroit_MI,50,16,12,0.882353
Detroit_MI,50,16,15,0.882353
Detroit_MI,50,16,18,0.882353
Detroit_MI,50,16,21,0.882353
Detroit_MI,50,16,24,0.882353
Detroit_MI,50,16,27,0.882353
Detroit_MI,50,16,30,0.882353
Detroit_MI,50,16,33,0.882353
Detroit_MI,50,16,36,0.882353
Detroit_MI,50,16,39,0.882353
Detroit_MI,50,16,42,0.777778
Detroit_MI,50,16,45,0.777778
Detroit_MI,50,16,48,0.777778
Detroit_MI,50,16,51,0.777778
Detroit_MI,50,16,54,0.777778
Detroit_MI,50,16,57,0.777778
Detroit_MI,50,16,60,0.777778
Detroit_MI,50,16,63,0.777778
Detroit_MI,50,16,66,0.777778
Detroit_MI,50,16,69,0.777778
Detroit_MI,50,16,72,0.777778
Detroit_MI,50,16,75,0.777778
Detroit_MI,50,16,78,0.777778
Detroit_MI,50,16,81,0.6
Detroit_MI,50,16,84,0.6
Detroit_MI,50,16,87,0.6
Detroit_MI,50,16,90,0.6
Detroit_MI,50,16,93,0.6
Detroit_MI,50,16,96,0.6
Detroit_MI,50,16,99,0.52381
Detroit_MI,50,16,102,0.52381
Detroit_MI,50,16,105,0.52381
Detroit_MI,50,16,108,0.52381
Detroit_MI,50,16,111,0.454545
Detroit_MI,50,16,114,0.454545
Detroit_MI,50,16,117,0.454545
Detroit_MI,50,16,120,0.454545
Detroit_MI,50,16,123,0.391304
Detroit_MI,50,16,126,0.391304
Detroit_MI,50,16,129,0.391304
Detroit_MI,50,16,132,0.391304
Detroit_MI,50,16,135,0.391304
Detroit_MI,50,16,138,0.391304
Detroit_MI,50,16,141,0.391304
Detroit_MI,50,16,144,0.391304
Detroit_MI,50,16,147,0.391304
Dublin_CA,50,16,3,0.185185
Dublin_CA,50,16,6,0.185185
Dublin_CA,50,16,9,0.185185
Dublin_CA,50,16,12,0.185185
Dublin_CA,50,16,15,0.185185
Dublin_CA,50,16,18,0.142857
Dublin_CA,50,16,21,0.142857
Dublin_CA,50,16,24,0.142857
Dublin_CA,50,16,27,0.103448
Dublin_CA,50,16,30,0.103448
Dublin_CA,50,16,33,0.103448
Dublin_CA,50,16,36,0.103448
Dublin_CA,50,16,39,0.103448
Dublin_CA,50,16,42,0.103448
Dublin_CA,50,16,45,0.103448
Dublin_CA,50,16,48,0.103448
Dublin_CA,50,16,51,0.103448
Dublin_CA,50,16,54,0.103448
Dublin_CA,50,16,57,0.103448
Dublin_CA,50,16,60,0.103448
Dublin_CA,50,16,63,0.103448
Dublin_CA,50,16,66,0.103448
Dublin_CA,50,16,69,0.103448
Dublin_CA,50,16,72,0.103448
Dublin_CA,50,16,75,0.103448
Dublin_CA,50,16,78,0.103448
Dublin_CA,50,16,81,0.103448
Dublin_CA,50,16,84,0.103448
Dublin_CA,50,16,87,0.103448
Dublin_CA,50,16,90,0.103448
Dublin_CA,50,16,93,0.103448
Dublin_CA,50,16,96,0.103448
Dublin_CA,50,16,99,0.066667
Dublin_CA,50,16,102,0.066667
Dublin_CA,50,16,105,0.066667
Dublin_CA,50,16,108,0.066667
Dublin_CA,50,16,111,0.066667
Dublin_CA,50,16,114,0.066667
Dublin_CA,50,16,117,0.066667
Dublin_CA,50,16,120,0.066667
Dublin_CA,50,16,123,0.066667
Dublin_CA,50,16,126,0.066667
Dublin_CA,50,16,129,0.066667
Dublin_CA,50,16,132,0.066667
Dublin_CA,50,16,135,0.066667
Dublin_CA,50,16,138,0.066667
Dublin_CA,50,16,141,0.066667
Dublin_CA,50,16,144,0.066667
Dublin_CA,50,16,147,0.032258
Duluth_GA,50,16,3,1.0
Duluth_GA,50,16,6,1.0
Duluth_GA,50,16,9,0.882353
Duluth_GA,50,16,12,0.882353
Duluth_GA,50,16,15,0.6
Duluth_GA,50,16,18,0.6
Duluth_GA,50,16,21,0.6
Duluth_GA,50,16,24,0.52381
Duluth_GA,50,16,27,0.52381
Duluth_GA,50,16,30,0.52381
Duluth_GA,50,16,33,0.52381
Duluth_GA,50,16,36,0.52381
Duluth_GA,50,16,39,0.6
Duluth_GA,50,16,42,0.6
Duluth_GA,50,16,45,0.6
Duluth_GA,50,16,48,0.52381
Duluth_GA,50,16,51,0.6
Duluth_GA,50,16,54,0.52381
Duluth_GA,50,16,57,0.52381
Duluth_GA,50,16,60,0.52381
Duluth_GA,50,16,63,0.52381
Duluth_GA,50,16,66,0.52381
Duluth_GA,50,16,69,0.52381
Duluth_GA,50,16,72,0.52381
Duluth_GA,50,16,75,0.52381
Duluth_GA,50,16,78,0.52381
Duluth_GA,50,16,81,0.52381
Duluth_GA,50,16,84,0.52381
Duluth_GA,50,16,87,0.52381
Duluth_GA,50,16,90,0.52381
Duluth_GA,50,16,93,0.52381
Duluth_GA,50,16,96,0.6
Duluth_GA,50,16,99,0.391304
Duluth_GA,50,16,102,0.333333
Duluth_GA,50,16,105,0.333333
Duluth_GA,50,16,108,0.333333
Duluth_GA,50,16,111,0.333333
Duluth_GA,50,16,114,0.391304
Duluth_GA,50,16,117,0.333333
Duluth_GA,50,16,120,0.333333
Duluth_GA,50,16,123,0.333333
Duluth_GA,50,16,126,0.28
Duluth_GA,50,16,129,0.230769
Duluth_GA,50,16,132,0.230769
Duluth_GA,50,16,135,0.230769
Duluth_GA,50,16,138,0.230769
Duluth_GA,50,16,141,0.230769
Duluth_GA,50,16,144,0.230769
Duluth_GA,50,16,147,0.230769
Durham_NC,50,16,3,1.0
Durham_NC,50,16,6,1.0
Durham_NC,50,16,9,0.882353
Durham_NC,50,16,12,0.684211
Durham_NC,50,16,15,0.6
Durham_NC,50,16,18,0.52381
Durham_NC,50,16,21,0.391304
Durham_NC,50,16,24,0.391304
Durham_NC,50,16,27,0.6
Durham_NC,50,16,30,0.6
Durham_NC,50,16,33,0.6
Durham_NC,50,16,36,0.6
Durham_NC,50,16,39,0.6
Durham_NC,50,16,42,0.6
Durham_NC,50,16,45,0.52381
Durham_NC,50,16,48,0.52381
Durham_NC,50,16,51,0.52381
Durham_NC,50,16,54,0.52381
Durham_NC,50,16,57,0.52381
Durham_NC,50,16,60,0.52381
Durham_NC,50,16,63,0.52381
Durham_NC,50,16,66,0.52381
Durham_NC,50,16,69,0.454545
Durham_NC,50,16,72,0.333333
Durham_NC,50,16,75,0.333333
Durham_NC,50,16,78,0.28
Durham_NC,50,16,81,0.28
Durham_NC,50,16,84,0.28
Durham_NC,50,16,87,0.28
Durham_NC,50,16,90,0.28
Durham_NC,50,16,93,0.185185
Durham_NC,50,16,96,0.185185
Durham_NC,50,16,99,0.185185
Durham_NC,50,16,102,0.230769
Durham_NC,50,16,105,0.230769
Durham_NC,50,16,108,0.185185
Durham_NC,50,16,111,0.185185
Durham_NC,50,16,114,0.185185
Durham_NC,50,16,117,0.185185
Durham_NC,50,16,120,0.185185
Durham_NC,50,16,123,0.185185
Durham_NC,50,16,126,0.185185
Durham_NC,50,16,129,0.142857
Durham_NC,50,16,132,0.142857
Durham_NC,50,16,135,0.142857
Durham_NC,50,16,138,0.103448
Durham_NC,50,16,141,0.103448
Durham_NC,50,16,144,0.103448
Durham_NC,50,16,147,0.103448
Edinburg_TX,50,16,3,0.882353
Edinburg_TX,50,16,6,0.882353
Edinburg_TX,50,16,9,0.684211
Edinburg_TX,50,16,12,0.684211
Edinburg_TX,50,16,15,0.684211
Edinburg_TX,50,16,18,0.684211
Edinburg_TX,50,16,21,0.684211
Edinburg_TX,50,16,24,0.684211
Edinburg_TX,50,16,27,0.684211
Edinburg_TX,50,16,30,0.6
Edinburg_TX,50,16,33,0.6
Edinburg_TX,50,16,36,0.6
Edinburg_TX,50,16,39,0.52381
Edinburg_TX,50,16,42,0.52381
Edinburg_TX,50,16,45,0.52381
Edinburg_TX,50,16,48,0.52381
Edinburg_TX,50,16,51,0.52381
Edinburg_TX,50,16,54,0.52381
Edinburg_TX,50,16,57,0.52381
Edinburg_TX,50,16,60,0.52381
Edinburg_TX,50,16,63,0.52381
Edinburg_TX,50,16,66,0.52381
Edinburg_TX,50,16,69,0.52381
Edinburg_TX,50,16,72,0.454545
Edinburg_TX,50,16,75,0.454545
Edinburg_TX,50,16,78,0.454545
Edinburg_TX,50,16,81,0.454545
Edinburg_TX,50,16,84,0.454545
Edinburg_TX,50,16,87,0.454545
Edinburg_TX,50,16,90,0.454545
Edinburg_TX,50,16,93,0.454545
Edinburg_TX,50,16,96,0.391304
Edinburg_TX,50,16,99,0.391304
Edinburg_TX,50,16,102,0.142857
Edinburg_TX,50,16,105,0.142857
Edinburg_TX,50,16,108,0.142857
Edinburg_TX,50,16,111,0.142857
Edinburg_TX,50,16,114,0.103448
